date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
12/14/20,Health Source Medical Centre,wNb0xlZ7L5j,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Health Source Medical Centre,wNb0xlZ7L5j,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Health Source Medical Centre,wNb0xlZ7L5j,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,1,2,8,10,1,2,8,10,,,,,,,,
12/7/20,Jaffery Medical Clinic,rKCowHAAnip,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
12/14/20,Jaffery Medical Clinic,rKCowHAAnip,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
12/21/20,Jaffery Medical Clinic,rKCowHAAnip,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
12/28/20,Jaffery Medical Clinic,rKCowHAAnip,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,11,8,0,0,11,7,0,,0,1,0,0,0,0
12/7/20,Jambo Medical Clinic,K3DCqYErEDd,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Jambo Medical Clinic,K3DCqYErEDd,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Jambo Medical Clinic,K3DCqYErEDd,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,4,8,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Jambo Medical Clinic,K3DCqYErEDd,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,16,22,,,1,,,,1,,,,,,,,1,,34,10,1,,31,8,,,3,2,,,,
12/7/20,Jocham Hospital,r9GuJMay2eN,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Jocham Hospital,r9GuJMay2eN,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Jocham Hospital,r9GuJMay2eN,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Jocham Hospital,r9GuJMay2eN,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,2,1,128,74,2,1,27,12,,,101,62,,,,
12/7/20,Jomvu Model Health Centre,yONJuw271YD,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,1,45,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Jomvu Model Health Centre,yONJuw271YD,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,24,5,0,0,1,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Jomvu Model Health Centre,yONJuw271YD,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,0,17,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Jomvu Model Health Centre,yONJuw271YD,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,27,2,0,0,0,0,0,0,0,0,,,,,,,3,11,269,103,3,11,122,41,0,0,147,62,0,0,,0
12/7/20,Jordan Medical Clinic,ezSiJ4XMi8h,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,8,6,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Jordan Medical Clinic,ezSiJ4XMi8h,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Jordan Medical Clinic,ezSiJ4XMi8h,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Jordan Medical Clinic,ezSiJ4XMi8h,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,4,2,,,,,,,,,,,,,,,,,6,6,,,5,6,,,1,,,,,
12/7/20,Joy Medical Clinic (Changamwe),tEp00iqFXXD,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Joy Medical Clinic (Changamwe),tEp00iqFXXD,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Joy Medical Clinic (Changamwe),tEp00iqFXXD,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Joy Medical Clinic (Changamwe),tEp00iqFXXD,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,1,0,0,9,6,0,0,0,0
12/7/20,Judy Medical Clinic,Oa6WjuSnbP9,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Judy Medical Clinic,Oa6WjuSnbP9,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Judy Medical Clinic,Oa6WjuSnbP9,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Judy Medical Clinic,Oa6WjuSnbP9,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/20,Kahada Medical Clinic,GL46lYyVsVr,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kahada Medical Clinic,GL46lYyVsVr,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kahada Medical Clinic,GL46lYyVsVr,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kahada Medical Clinic,GL46lYyVsVr,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/20,Kenya Ports Authority Staff Clinic,Qcjh9EmvZVw,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kenya Ports Authority Staff Clinic,Qcjh9EmvZVw,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kenya Ports Authority Staff Clinic,Qcjh9EmvZVw,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kenya Ports Authority Staff Clinic,Qcjh9EmvZVw,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,4,3,,,,,,,,,,,,,,,3,5,224,216,2,3,53,20,1,2,171,196,,,,
12/7/20,Kisauni Dispensary,bWnZlocAGDZ,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kisauni Dispensary,bWnZlocAGDZ,17719,APHIAPlus Pwani,Kenya,Mombasa ,5,10,80,77,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kisauni Dispensary,bWnZlocAGDZ,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,0,5,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kisauni Dispensary,bWnZlocAGDZ,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,7,10,0,0,0,0,0,0,0,0,,,,,,,15,15,583,219,12,13,104,93,3,2,479,126,0,0,0,0
12/7/20,Kisauni Drop In VCT_ICRH,BAKlS36QY0g,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,
12/14/20,Kisauni Drop In VCT_ICRH,BAKlS36QY0g,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,67,16,0,0,2,1,0,0,2,1,0,0,0,0,2,1,,,,,,,,,,,,,,,,
12/21/20,Kisauni Drop In VCT_ICRH,BAKlS36QY0g,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,109,47,0,0,12,1,0,0,12,1,0,0,0,0,4,2,,,,,,,,,,,,,,,,
12/28/20,Kisauni Drop In VCT_ICRH,BAKlS36QY0g,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,156,0,0,14,2,0,0,404,154,0,0,0,0
12/7/20,Kisimani Health Services,fgdfYKRrMsJ,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,18,20,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kisimani Health Services,fgdfYKRrMsJ,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kisimani Health Services,fgdfYKRrMsJ,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kisimani Health Services,fgdfYKRrMsJ,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,9,5,,,,,,,,,,,,,,,,,23,19,,,6,1,,,17,18,,,,
12/7/20,Kongowea Health Centre,NvoWKHxguPq,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,17,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kongowea Health Centre,NvoWKHxguPq,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,12,13,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kongowea Health Centre,NvoWKHxguPq,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,12,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kongowea Health Centre,NvoWKHxguPq,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,3,4,0,0,0,0,0,0,0,0,,,,,,,22,24,805,412,14,15,133,87,8,9,672,325,,,,
12/7/20,Likoni Catholic Clinic,KKIeQCK7s0P,17719,APHIAPlus Pwani,Kenya,Mombasa ,4,4,28,19,0,0,1,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Likoni Catholic Clinic,KKIeQCK7s0P,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,1,47,18,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Likoni Catholic Clinic,KKIeQCK7s0P,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,4,30,17,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Likoni Catholic Clinic,KKIeQCK7s0P,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,20,1,0,0,0,0,0,0,0,0,,,,,,,8,6,231,182,8,6,187,156,,,44,26,,,,
12/7/20,Likoni HIV Resource Centre,xhVkZhZqUoK,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,75,30,0,0,5,0,0,0,5,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,
12/14/20,Likoni HIV Resource Centre,xhVkZhZqUoK,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,43,39,0,0,2,0,0,0,2,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,
12/21/20,Likoni HIV Resource Centre,xhVkZhZqUoK,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,9,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
12/28/20,Likoni HIV Resource Centre,xhVkZhZqUoK,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,196,69,0,0,64,20,57,19,126,49,0,0,6,0
12/7/20,Likoni Sub-District Hospital,JYPg8FdkGWV,17719,APHIAPlus Pwani,Kenya,Mombasa ,5,3,11,22,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Likoni Sub-District Hospital,JYPg8FdkGWV,17719,APHIAPlus Pwani,Kenya,Mombasa ,5,1,14,11,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Likoni Sub-District Hospital,JYPg8FdkGWV,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,8,6,0,0,2,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Likoni Sub-District Hospital,JYPg8FdkGWV,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,31,37,936,397,31,36,857,336,,1,79,61,,,,
12/7/20,Magongo (MCM) Dispensary,xZADHs9xWwz,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,4,13,18,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Magongo (MCM) Dispensary,xZADHs9xWwz,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,7,7,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Magongo (MCM) Dispensary,xZADHs9xWwz,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,0,9,8,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Magongo (MCM) Dispensary,xZADHs9xWwz,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,2,14,10,0,0,2,1,0,0,2,1,,,0,0,2,2,11,9,469,272,8,9,188,117,3,0,281,155,,,,
12/7/20,Majengo Dispensary (Mombasa),GqlGEV0l5GU,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Majengo Dispensary (Mombasa),GqlGEV0l5GU,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,55,33,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Majengo Dispensary (Mombasa),GqlGEV0l5GU,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,74,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Majengo Dispensary (Mombasa),GqlGEV0l5GU,17719,APHIAPlus Pwani,Kenya,Mombasa ,,1,63,50,,,,,,,,,,,,,,,,,17,10,,,17,10,,,,,,,,
12/7/20,Makande Healthcare Services,d7ziqCzyQWb,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Makande Healthcare Services,d7ziqCzyQWb,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Makande Healthcare Services,d7ziqCzyQWb,17719,APHIAPlus Pwani,Kenya,Mombasa ,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Makande Healthcare Services,d7ziqCzyQWb,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,8,6,,,,,,,,,,,,,,,,,7,1,,,,,,,7,1,,,,
12/7/20,Mary Immaculate (Mombasa),mSHXDtS79oB,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mary Immaculate (Mombasa),mSHXDtS79oB,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mary Immaculate (Mombasa),mSHXDtS79oB,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mary Immaculate (Mombasa),mSHXDtS79oB,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/20,Maungunja Dispensary,zHOLw3shIcH,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Maungunja Dispensary,zHOLw3shIcH,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Maungunja Dispensary,zHOLw3shIcH,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Maungunja Dispensary,zHOLw3shIcH,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/20,Mbuta Model Health Centre,weVbaOAeCZg,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mbuta Model Health Centre,weVbaOAeCZg,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mbuta Model Health Centre,weVbaOAeCZg,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mbuta Model Health Centre,weVbaOAeCZg,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,1,1,104,22,1,1,75,14,,,29,8,,,,
12/7/20,Meditrust Health Care Services,wcn02SjEFcf,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Meditrust Health Care Services,wcn02SjEFcf,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,11,9,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Meditrust Health Care Services,wcn02SjEFcf,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Meditrust Health Care Services,wcn02SjEFcf,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,2,3,,,,1,,,,1,,,,,,,0,4,46,33,,4,44,30,,,2,3,,,,
12/7/20,Mewa Hospital,aQ1jH6CCBKx,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mewa Hospital,aQ1jH6CCBKx,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mewa Hospital,aQ1jH6CCBKx,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mewa Hospital,aQ1jH6CCBKx,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,5,5,,,,,,,1,,,,,,,,6,3,348,213,5,2,147,77,1,1,201,136,,,,
12/7/20,Mikiindani (MCM) Health Centre,GY1PmAA8lDe,17719,APHIAPlus Pwani,Kenya,Mombasa ,4,2,25,22,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mikiindani (MCM) Health Centre,GY1PmAA8lDe,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,8,8,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mikiindani (MCM) Health Centre,GY1PmAA8lDe,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,4,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mikiindani (MCM) Health Centre,GY1PmAA8lDe,17719,APHIAPlus Pwani,Kenya,Mombasa ,2,1,2,0,0,0,0,0,0,0,0,0,,,,,,,14,18,456,190,12,16,274,67,2,2,182,123,,,,
12/7/20,Mikindani Medical Clinic,gFqNwT6TOHE,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mikindani Medical Clinic,gFqNwT6TOHE,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mikindani Medical Clinic,gFqNwT6TOHE,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mikindani Medical Clinic,gFqNwT6TOHE,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,0,23,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,55,29,0,0,23,5,0,0,32,24,0,0,0,0
12/7/20,Miritini Dispensary (CDF),GRzlKqlSVs1,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,3,14,5,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Miritini Dispensary (CDF),GRzlKqlSVs1,17719,APHIAPlus Pwani,Kenya,Mombasa ,3,0,25,5,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Miritini Dispensary (CDF),GRzlKqlSVs1,17719,APHIAPlus Pwani,Kenya,Mombasa ,2,0,6,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Miritini Dispensary (CDF),GRzlKqlSVs1,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,5,4,0,0,0,0,0,0,0,0,,,,,,,10,7,210,71,10,7,112,29,0,0,98,42,0,0,0,0
12/7/20,Mlaleo Health Centre,cTOPskGi2F0,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mlaleo Health Centre,cTOPskGi2F0,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,17,7,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mlaleo Health Centre,cTOPskGi2F0,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,11,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mlaleo Health Centre,cTOPskGi2F0,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,11,2,,,1,,,,1,,,,,,,,,,40,7,,,30,6,,,10,1,,,,
12/7/20,Mlaleo Health Centre (MOH),g8AMBnRyOJe,17719,APHIAPlus Pwani,Kenya,Mombasa ,2,3,25,22,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mlaleo Health Centre (MOH),g8AMBnRyOJe,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,0,22,24,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mlaleo Health Centre (MOH),g8AMBnRyOJe,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,16,17,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mlaleo Health Centre (MOH),g8AMBnRyOJe,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,18,19,501,218,18,18,109,84,0,1,392,134,0,0,0,0
12/7/20,Mombasa Hospital,EPWPq3ZHOhq,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mombasa Hospital,EPWPq3ZHOhq,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mombasa Hospital,EPWPq3ZHOhq,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mombasa Hospital,EPWPq3ZHOhq,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,,,,,,,,,,,,,,,,,,,31,29,,,,,,,31,29,,,,
12/7/20,Mother Amadeas,CygW2LfSTVH,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mother Amadeas,CygW2LfSTVH,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mother Amadeas,CygW2LfSTVH,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mother Amadeas,CygW2LfSTVH,17719,APHIAPlus Pwani,Kenya,Mombasa ,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,,0,12,3,,,,,,,,
12/7/20,Mrima CDF Health Centre,j8DyJxx8BV0,17719,APHIAPlus Pwani,Kenya,Mombasa ,2,0,73,2,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mrima CDF Health Centre,j8DyJxx8BV0,17719,APHIAPlus Pwani,Kenya,Mombasa ,2,1,40,4,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mrima CDF Health Centre,j8DyJxx8BV0,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,0,37,5,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mrima CDF Health Centre,j8DyJxx8BV0,17719,APHIAPlus Pwani,Kenya,Mombasa ,1,1,6,9,0,0,1,0,0,0,1,0,,,,,1,1,14,9,394,68,14,9,287,47,,,107,21,,,,
12/7/20,Msikiti Noor Medical Clinic,rGJ7Svzccis,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Msikiti Noor Medical Clinic,rGJ7Svzccis,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Msikiti Noor Medical Clinic,rGJ7Svzccis,17719,APHIAPlus Pwani,Kenya,Mombasa ,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
